@relation finalcensus_1

@attribute DIVISION numeric
@attribute ACCESS numeric
@attribute ACR numeric
@attribute BDSP numeric
@attribute ELEP numeric
@attribute GASP numeric
@attribute RNTPRange {low,medium,high}
@attribute FINCP numeric
@attribute ST numeric

@data
7,2,0,3,1,0,low,1,19
7,3,0,2,1,0,low,2,37
3,1,0,2,0,0,high,1,14
7,1,1,3,1,0,medium,2,37
3,3,1,3,0,0,low,1,29
9,3,1,3,1,0,low,2,5
9,1,0,2,1,0,low,1,41
8,3,1,3,0,0,low,1,3
7,1,1,2,1,1,low,1,37
9,1,0,2,0,0,medium,1,5
3,3,3,2,2,1,low,2,43
9,1,0,2,1,0,low,1,5
1,3,1,3,0,0,low,2,22
7,3,2,1,0,0,low,2,37
5,1,0,3,0,0,medium,1,10
5,1,1,3,0,0,medium,2,21
5,1,0,3,0,0,medium,1,10
6,1,1,3,0,0,low,1,25
3,1,1,2,1,0,low,1,23
9,3,0,3,0,0,medium,2,5
6,1,0,2,0,0,low,1,36
9,3,2,2,0,0,medium,1,41
9,1,1,4,1,0,low,2,5
9,2,0,2,0,0,low,1,5
1,1,0,3,0,0,low,1,22
4,1,0,1,0,0,low,2,17
3,1,0,2,0,0,medium,2,14
5,1,0,1,0,0,low,1,27
1,1,0,2,0,0,low,1,22
8,1,1,3,0,0,low,2,3
5,3,0,1,0,0,low,1,11
7,3,1,2,0,0,low,1,4
6,1,1,3,0,0,low,2,36
7,3,2,2,0,0,low,1,37
3,2,1,3,0,1,low,2,23
9,1,0,2,0,0,low,1,41
3,1,0,2,0,0,low,1,43
6,3,0,2,0,0,low,2,25
9,1,2,2,0,0,low,2,5
5,1,1,3,0,0,medium,2,11
3,1,1,4,1,0,high,1,14
9,1,0,3,0,0,low,2,41
6,1,0,3,1,0,low,2,36
5,1,0,1,1,0,low,2,10
5,1,1,2,0,0,low,2,10
5,1,1,3,0,0,low,2,11
7,1,0,3,0,0,medium,1,37
5,1,1,3,0,0,low,1,40
1,1,0,2,0,0,low,1,22
2,3,0,1,0,0,low,1,26
4,1,1,3,0,0,low,1,17
9,3,1,2,0,0,low,2,5
9,1,0,2,1,1,medium,2,41
9,3,1,2,0,0,low,1,31
3,1,1,2,0,0,low,2,14
9,1,1,3,0,0,medium,2,5
9,1,0,1,1,0,low,1,5
9,3,0,3,0,1,medium,2,5
5,1,1,3,1,0,medium,2,40
5,1,1,3,0,0,low,2,10
9,1,0,2,0,0,medium,2,5
7,1,1,3,0,0,low,2,37
2,1,0,2,2,0,medium,1,32
5,3,1,2,0,0,low,1,10
8,1,1,3,0,0,low,2,3
8,1,0,2,0,0,low,1,13
5,1,1,3,0,0,low,1,10
5,1,1,3,0,0,low,1,11
9,1,0,2,0,0,medium,1,5
1,3,1,3,0,0,low,1,22
5,3,0,1,1,0,low,1,11
7,3,1,3,0,0,low,2,4
7,1,0,3,1,0,medium,1,37
5,1,2,3,0,0,low,1,40
5,1,0,2,0,0,low,2,10
9,1,2,4,0,0,low,2,31
7,3,1,2,0,0,low,1,30
8,1,0,2,1,0,low,1,3
5,1,1,2,0,0,low,2,21
5,1,0,2,0,0,low,2,27
5,1,1,2,1,0,low,1,34
3,1,0,2,0,0,low,1,23
9,3,0,2,0,0,low,1,31
6,3,1,2,0,0,low,1,36
6,3,1,3,0,0,low,2,18
7,1,0,1,0,0,low,2,37
7,3,3,4,0,0,low,1,19
9,1,3,2,0,0,medium,2,5
2,1,1,4,0,0,low,2,32
3,1,0,2,0,0,low,2,29
7,3,0,3,0,1,low,1,30
7,3,1,3,2,0,low,2,37
5,1,0,2,1,0,low,1,34
9,1,0,3,1,0,medium,1,5
3,3,1,3,0,0,low,2,23
5,1,1,3,0,0,low,1,34
9,3,1,4,0,0,medium,1,5
3,1,0,2,0,0,low,1,23
7,1,1,5,1,0,medium,2,37
5,1,1,6,1,0,medium,2,10
9,1,1,3,0,0,medium,2,5
9,1,1,4,0,0,medium,1,5
8,1,0,2,0,0,low,1,3
7,3,1,3,1,0,low,2,37
9,3,0,1,0,0,low,2,5
9,1,1,2,0,0,low,1,41
7,1,1,3,0,0,low,2,37
9,1,0,2,2,0,medium,1,5
8,1,1,3,0,0,medium,2,3
2,3,2,4,0,0,low,1,32
5,3,0,1,1,0,low,1,40
5,2,0,2,0,0,low,2,42
7,1,1,4,1,0,medium,2,37
8,1,0,3,0,0,low,2,6
8,1,0,2,0,0,low,1,6
3,3,1,3,0,0,low,1,23
1,1,0,2,0,0,medium,2,22
1,1,0,2,0,0,low,1,39
9,1,0,1,0,0,low,2,5
9,1,0,2,0,0,medium,2,5
3,1,0,2,0,0,low,2,29
9,1,0,2,0,0,medium,2,5
7,1,3,2,0,0,low,1,4
7,1,0,2,0,0,low,2,37
8,3,1,2,0,0,low,1,44
9,1,0,1,1,0,medium,1,5
9,3,1,3,1,0,medium,1,5
7,1,1,2,0,0,low,1,37
7,1,1,3,0,0,low,2,37
4,1,1,5,0,0,low,1,17
7,1,1,2,0,0,low,2,37
7,2,1,2,0,1,low,1,37
7,1,1,0,1,0,low,1,37
5,1,1,2,2,0,low,1,27
9,1,0,1,0,0,medium,1,5
9,3,1,4,0,0,low,2,41
5,3,1,3,0,0,medium,2,10
6,1,0,3,1,1,low,2,1
9,1,1,3,2,0,high,1,5
9,1,0,2,0,0,low,1,5
9,1,0,2,0,0,low,2,5
5,1,1,4,0,0,low,1,34
5,1,0,1,1,1,low,2,9
9,1,1,3,0,2,low,1,5
9,3,0,2,0,0,medium,2,5
3,1,1,4,0,0,low,2,29
3,1,1,2,0,0,low,1,29
9,1,1,3,0,0,low,1,5
3,2,0,1,0,0,low,2,14
5,1,1,2,0,0,low,2,34
3,3,1,2,0,0,low,2,29
9,1,1,2,1,0,low,1,5
3,1,1,3,0,0,low,1,29
5,3,1,2,0,0,low,2,10
6,1,0,2,1,0,low,2,1
3,1,1,2,0,0,low,2,15
3,1,0,2,0,0,low,1,23
3,1,2,4,0,0,low,2,23
9,3,0,1,0,0,low,1,5
5,3,0,1,0,0,low,2,27
5,1,0,2,0,0,medium,1,21
3,2,1,3,0,0,low,1,29
3,3,0,2,0,0,low,2,43
7,1,1,3,0,0,low,1,37
3,1,1,3,0,0,low,1,14
5,1,1,3,0,0,medium,2,34
7,1,0,2,0,0,low,2,4
9,1,0,1,0,0,low,2,5
7,1,0,4,0,0,low,2,30
7,1,0,2,1,0,medium,1,19
5,1,0,1,0,0,medium,2,40
3,2,0,2,0,0,low,2,29
1,1,0,4,0,0,low,1,7
2,1,0,1,0,0,low,1,32
7,2,1,3,0,0,low,2,37
7,1,0,2,2,0,low,1,37
5,1,2,3,0,0,low,2,11
5,1,0,2,0,0,low,1,10
3,1,1,4,0,0,medium,2,23
7,1,1,3,1,1,low,1,37
6,2,0,2,0,0,low,2,25
3,3,0,2,0,0,low,1,15
1,1,0,3,1,0,medium,1,22
5,1,1,4,0,0,medium,1,40
6,1,1,4,1,0,low,1,1
3,1,0,3,0,0,low,2,15
9,1,0,1,0,0,low,1,31
7,1,0,2,0,0,low,2,37
9,1,0,1,0,0,high,2,5
6,2,0,2,1,0,low,1,1
5,3,0,1,1,0,low,2,40
9,1,0,2,0,0,low,2,5
9,3,1,3,1,0,low,1,5
7,1,1,3,1,0,low,1,19
5,1,0,3,0,1,medium,1,10
7,1,1,3,0,0,low,2,19
3,1,1,4,2,1,medium,1,14
2,3,0,2,0,0,low,1,32
8,3,0,2,0,0,low,1,6
7,1,1,2,0,0,low,1,37
9,1,1,3,0,0,low,1,5
9,1,2,3,0,0,high,2,41
5,1,0,2,0,0,low,1,10
4,1,1,3,1,0,low,2,16
9,1,1,2,1,0,medium,2,5
5,1,1,3,1,0,medium,2,10
5,1,0,2,0,0,low,2,11
9,1,0,1,0,0,low,1,5
7,2,1,2,0,0,low,2,37
2,1,1,1,0,0,medium,1,32
6,3,1,2,0,0,low,2,18
5,3,1,4,0,0,low,2,40
8,3,0,2,0,0,low,1,13
6,1,0,2,0,0,low,2,18
5,3,0,1,0,0,low,2,21
3,2,0,1,1,0,low,1,29
9,1,1,3,0,0,medium,1,41
6,1,0,3,0,0,low,1,1
5,3,3,4,0,0,low,1,27
9,1,1,3,0,0,medium,1,5
8,1,0,1,0,0,low,1,3
3,1,1,2,0,0,low,1,29
9,1,0,2,0,0,low,1,41
5,2,0,3,0,0,low,1,10
5,1,1,5,0,0,high,2,40
6,1,0,2,0,0,low,1,36
7,1,2,3,0,0,low,2,19
3,1,1,3,0,0,low,1,23
3,1,0,2,0,0,low,2,15
8,1,1,4,0,0,medium,2,6
7,3,1,3,0,0,low,2,37
9,1,0,2,0,0,medium,1,5
9,1,0,2,1,0,low,2,5
3,1,0,2,1,1,low,2,29
3,1,0,3,0,0,low,2,15
7,3,0,2,0,0,low,2,37
8,1,0,2,0,0,low,1,3
4,1,1,4,1,0,low,1,24
5,1,2,2,1,0,low,1,11
6,2,0,2,0,0,low,1,25
9,1,0,1,2,0,low,1,5
9,1,1,5,0,0,medium,1,5
6,2,2,3,0,0,low,2,1
7,1,2,4,0,0,low,2,37
1,1,0,3,1,1,low,1,22
8,1,1,3,1,0,low,1,3
9,1,0,2,0,0,medium,1,5
7,2,0,1,1,0,low,2,37
9,1,1,3,0,0,medium,2,5
9,1,1,4,0,0,medium,2,5
1,1,0,3,0,0,medium,2,20
9,1,1,3,0,0,medium,2,12
8,1,1,3,0,0,low,2,6
9,1,1,1,2,0,low,2,5
7,3,1,3,0,0,low,2,30
5,1,1,3,0,0,low,2,10
3,1,0,2,1,0,low,1,43
5,3,2,3,0,0,low,1,40
6,3,0,2,0,0,low,1,36
2,3,1,3,0,0,low,2,32
5,3,0,4,1,0,low,1,34
8,1,0,2,0,0,low,1,6
6,3,1,3,1,0,low,2,18
5,2,0,2,1,0,low,1,21
8,3,0,2,1,0,low,1,3
9,1,0,2,0,0,medium,1,5
8,1,1,2,0,0,low,2,6
5,1,1,4,0,0,medium,2,10
6,3,1,4,0,0,low,2,36
8,1,1,4,0,0,low,2,3
9,3,1,2,0,0,low,2,5
3,1,1,4,0,0,low,2,23
2,3,1,4,0,1,medium,1,32
3,1,2,3,0,0,low,2,29
3,1,1,2,1,0,low,2,23
8,3,1,3,0,0,low,2,3
5,1,2,2,1,0,low,1,11
9,1,0,2,0,0,low,1,41
7,2,1,3,0,0,low,2,37
7,1,1,2,0,0,low,1,37
2,1,1,3,1,0,low,2,32
5,1,1,3,0,1,medium,1,40
3,1,2,2,0,0,low,1,14
5,3,1,3,0,0,low,1,27
5,3,2,3,1,0,low,1,11
9,1,1,3,1,0,low,2,5
9,3,0,0,0,0,low,1,5
5,1,1,2,0,0,low,1,10
3,3,1,4,0,0,low,2,23
5,1,1,4,0,0,high,2,27
7,1,1,3,0,0,low,2,37
6,1,1,3,0,0,low,2,1
5,3,0,0,1,0,medium,1,21
5,3,1,2,0,0,low,1,27
5,1,0,4,0,0,low,1,27
9,1,1,3,0,0,medium,1,5
2,1,1,4,0,0,medium,1,32
9,3,0,2,0,0,low,1,31
6,1,0,2,0,0,low,2,18
1,1,1,2,0,0,low,2,22
9,1,0,1,0,0,medium,1,5
5,3,0,2,1,0,low,1,27
5,3,1,2,0,0,low,1,10
7,1,1,4,1,0,low,1,37
7,1,1,5,0,0,medium,2,37
2,1,1,4,0,0,low,2,32
9,3,1,2,1,0,low,2,5
9,1,1,3,0,0,medium,1,5
9,1,1,4,0,0,low,2,5
9,1,0,2,1,0,low,2,5
2,3,0,2,0,0,low,1,32
9,1,1,3,0,0,low,1,5
7,1,0,3,0,0,medium,2,37
5,1,2,3,1,0,medium,2,10
5,3,1,2,0,0,low,1,10
2,1,1,3,0,0,medium,1,26
9,1,0,1,0,0,low,2,5
5,1,1,3,0,0,medium,1,11
5,1,0,1,1,0,low,1,10
5,3,1,2,0,0,low,2,34
1,1,1,3,0,0,medium,2,22
6,3,1,3,1,0,low,2,1
9,3,0,1,0,0,low,1,5
7,1,1,3,0,0,low,2,37
5,1,0,2,0,0,low,2,40
3,1,1,1,1,0,medium,1,29
7,3,1,2,0,0,low,1,37
5,1,0,3,0,0,low,2,27
3,3,1,3,1,0,low,2,23
3,3,0,2,1,0,low,2,23
3,1,1,3,0,0,low,2,43
4,1,1,3,0,0,low,2,24
6,1,1,3,0,0,low,2,18
4,1,1,3,0,0,low,2,16
1,1,0,2,0,0,medium,1,22
5,1,1,4,0,0,medium,2,40
3,1,1,3,0,0,low,2,29
5,3,0,3,0,0,low,2,10
2,1,1,3,0,0,medium,2,32
5,2,1,2,0,0,low,1,27
2,1,1,5,0,0,low,2,32
3,1,1,3,0,0,low,1,15
7,2,1,4,0,0,low,1,30
5,1,0,3,0,0,low,2,9
7,1,0,2,0,0,low,1,4
5,1,0,3,0,0,low,1,40
3,2,0,1,0,0,low,2,29
9,1,1,2,0,0,medium,2,5
5,1,0,2,0,0,low,1,10
9,3,0,4,0,0,medium,1,5
1,1,0,1,1,0,medium,1,22
3,1,0,2,0,0,low,1,15
5,1,0,2,0,0,low,2,11
9,1,1,2,0,0,low,2,5
9,1,0,3,1,0,low,1,41
8,1,1,3,0,0,low,2,3
7,1,1,3,1,0,medium,1,4
9,1,0,1,0,0,low,1,5
5,1,0,3,0,0,low,2,21
6,3,1,3,0,0,low,2,36
7,3,0,2,0,0,low,1,37
9,1,0,2,0,0,low,1,5
7,1,0,2,0,0,low,1,19
8,3,0,2,0,1,low,2,3
6,3,0,1,0,0,low,2,18
5,3,0,2,0,0,low,2,11
5,1,0,1,0,0,medium,2,40
6,3,1,2,0,0,low,1,25
3,1,1,2,0,0,low,1,15
5,1,1,4,0,0,medium,1,10
5,3,1,3,0,0,low,1,27
1,1,1,4,1,0,low,2,22
9,3,1,3,0,0,medium,1,5
9,2,1,3,0,0,medium,2,5
9,1,0,2,0,0,medium,1,5
5,1,1,3,0,0,medium,1,27
9,1,0,4,0,0,low,2,41
3,3,1,3,0,0,low,1,23
9,1,1,3,1,0,medium,1,5
7,1,1,5,1,0,low,2,19
3,1,1,3,0,0,low,2,15
5,1,2,4,0,0,low,2,42
9,1,1,3,0,0,medium,1,5
9,1,1,4,1,0,medium,2,5
7,1,0,1,0,0,low,1,37
7,1,1,2,0,0,low,2,30
9,1,1,2,0,0,low,2,5
9,1,1,2,0,0,low,2,5
4,2,1,2,0,0,low,1,16
8,1,1,3,0,0,low,1,3
3,1,0,2,0,0,medium,2,14
4,1,1,4,0,0,low,2,24
9,2,0,1,0,0,low,2,5
5,3,0,2,0,0,low,2,10
5,3,1,2,1,0,low,2,11
8,1,0,3,1,2,low,1,3
9,3,1,2,0,0,low,1,5
3,3,1,3,0,0,low,1,29
9,1,1,1,1,0,low,2,5
3,1,0,2,0,0,low,1,29
2,1,0,3,0,0,low,2,26
4,1,0,1,1,0,low,1,24
8,1,2,4,1,0,medium,1,3
9,1,1,2,0,0,medium,1,5
7,1,0,1,0,0,high,1,37
4,1,1,3,0,0,low,1,24
7,1,1,2,0,0,low,1,37
6,3,0,2,0,0,low,2,36
9,1,1,3,1,0,medium,2,5
9,1,1,2,0,0,medium,1,5
9,1,1,3,0,0,medium,2,2
9,1,0,2,0,0,medium,1,5
7,3,1,2,0,0,low,2,37
9,1,1,3,1,0,low,2,41
6,1,1,4,0,0,low,1,18
5,3,2,3,0,0,low,2,11
3,1,1,4,0,0,medium,1,14
5,1,0,2,0,0,low,1,40
3,1,1,3,0,0,low,2,23
4,3,2,3,1,0,low,1,17
3,1,0,3,1,0,low,2,43
9,1,0,2,0,0,medium,2,5
5,1,0,1,0,0,low,1,21
8,1,0,1,1,0,low,2,3
3,1,0,2,1,0,low,1,43
6,1,0,2,0,0,low,1,36
9,1,1,2,0,0,medium,1,5
9,1,1,3,0,0,medium,2,5
3,2,1,2,1,0,low,2,23
4,1,1,3,0,0,medium,1,24
2,3,0,2,0,0,low,2,32
6,1,1,3,0,0,low,1,1
5,3,0,1,0,0,low,2,21
1,1,0,1,1,0,low,1,33
8,1,0,2,0,0,low,2,6
5,1,1,2,0,0,low,1,11
7,3,1,3,1,0,low,1,30
5,3,0,1,0,0,low,2,10
6,1,0,2,0,0,low,1,18
9,1,1,3,0,0,high,2,5
5,1,0,1,0,0,low,1,10
1,1,0,2,0,0,medium,2,7
1,1,1,4,0,0,low,1,7
9,3,0,1,0,0,low,1,5
5,3,1,4,1,0,low,1,27
5,1,0,2,1,0,low,2,27
7,1,1,2,0,0,low,2,19
5,1,0,1,0,0,high,1,9
8,1,0,2,0,0,low,2,6
5,1,2,3,0,0,medium,2,40
8,1,0,2,0,0,low,2,3
5,1,1,3,0,0,low,2,10
5,1,0,1,0,0,low,2,11
9,1,1,2,0,0,medium,1,41
4,1,1,2,0,0,low,2,35
9,1,0,3,0,0,low,2,5
5,3,1,3,0,0,low,1,10
8,3,0,2,1,1,low,2,3
8,3,1,4,0,0,low,1,3
3,1,1,3,0,0,low,1,23
9,1,0,2,0,0,low,2,41
9,1,0,1,0,0,low,2,5
3,2,1,2,0,0,low,2,15
5,1,0,2,0,0,low,1,27
5,1,1,1,0,0,low,2,27
5,1,2,1,1,0,low,1,10
5,2,0,3,0,0,low,1,11
5,3,0,2,0,0,low,2,11
7,1,0,2,0,0,low,1,4
5,1,0,3,0,0,low,2,40
5,1,1,1,0,0,medium,1,27
9,1,1,4,0,0,medium,2,5
9,1,0,1,0,0,medium,1,5
9,1,0,2,0,0,high,2,5
2,1,0,3,0,0,low,2,32
9,1,1,4,0,0,low,2,5
5,1,2,4,0,0,medium,2,10
8,1,0,1,0,0,low,2,3
5,1,2,3,0,0,medium,2,10
7,1,1,3,0,0,low,2,37
9,1,0,2,0,0,low,1,5
3,1,1,4,0,0,low,2,15
5,1,1,3,0,0,low,2,27
5,1,1,3,0,0,low,2,27
9,1,0,2,1,0,low,1,41
2,1,1,3,1,0,low,2,32
3,1,1,3,1,0,low,2,43
3,1,0,2,1,0,low,2,15
5,3,1,3,1,0,low,2,11
9,1,0,3,0,0,low,1,5
3,1,1,3,1,0,medium,2,14
6,1,1,4,0,0,low,1,25
1,1,0,2,0,0,low,2,7
1,1,0,2,0,0,low,2,22
7,3,0,1,0,0,low,2,37
6,1,1,3,0,0,low,2,36
9,1,0,2,0,0,medium,2,5
8,3,0,2,0,0,low,2,6
2,1,1,2,1,0,low,1,32
8,1,0,3,1,0,low,2,38
6,3,1,4,0,0,low,1,36
9,1,1,3,0,0,low,1,5
5,3,1,2,0,0,low,2,11
9,1,0,2,0,0,low,2,31
3,1,1,4,0,0,low,1,29
9,3,0,2,0,0,low,1,5
3,1,1,2,0,0,low,1,29
5,1,0,3,0,0,medium,1,40
9,1,1,2,0,0,medium,1,41
9,2,1,3,0,0,medium,1,5
5,1,1,3,0,0,low,2,27
9,1,0,1,0,0,low,1,5
3,3,1,3,0,0,low,1,23
1,1,0,2,0,0,medium,2,22
7,1,0,2,1,0,low,1,37
3,1,1,2,0,0,low,1,23
5,3,0,2,1,0,low,2,10
9,1,0,3,0,0,medium,1,31
5,1,1,3,0,0,medium,2,40
5,1,2,5,0,0,low,2,11
7,1,0,2,0,0,low,2,30
7,1,0,2,0,0,low,1,37
4,1,3,5,0,0,low,2,24
8,1,0,2,0,0,low,2,6
5,1,0,2,0,0,low,2,11
5,1,0,2,0,0,low,1,27
3,1,1,3,0,0,low,1,29
6,1,2,2,0,0,low,1,36
1,1,0,3,0,0,low,1,33
7,1,1,4,0,0,medium,2,37
3,1,0,2,1,0,low,1,43
9,1,0,2,0,0,medium,1,5
3,1,0,3,1,0,low,0,43
5,3,1,2,0,0,low,2,10
7,3,0,2,2,0,low,1,37
5,1,1,3,1,1,low,2,10
3,2,0,2,0,0,low,1,14
3,1,1,3,0,0,low,2,14
7,3,0,2,1,0,low,1,19
5,1,1,3,1,0,low,2,34
8,1,0,2,0,0,low,1,6
8,3,0,2,1,0,low,2,6
9,2,1,2,0,0,medium,2,5
5,3,0,2,1,0,low,2,9
3,3,0,2,0,0,low,1,14
5,1,2,3,0,0,low,1,10
5,1,1,3,0,0,medium,1,10
5,1,0,3,0,0,low,2,11
1,1,1,4,0,0,low,2,33
7,1,0,2,0,0,low,1,37
5,1,0,2,0,1,low,1,21
3,1,0,1,0,0,low,2,14
9,1,1,2,0,0,low,1,5
9,3,0,2,0,1,low,1,5
7,1,0,1,1,0,low,2,37
8,1,1,3,0,0,low,1,3
8,1,1,4,1,0,high,1,3
3,1,2,5,0,0,low,2,14
7,3,0,1,1,0,low,1,37
3,1,0,2,0,0,low,2,29
5,3,3,2,0,0,low,1,10
5,2,1,3,1,0,medium,2,10
1,1,0,1,0,0,low,2,7
5,1,0,2,0,0,low,2,11
5,2,1,1,0,0,low,1,10
3,3,0,2,0,0,medium,2,14
5,1,0,2,0,0,low,1,10
9,3,1,4,2,0,low,2,5
6,1,1,4,1,0,low,1,25
9,1,2,2,0,0,medium,1,41
4,3,1,3,0,0,low,1,17
6,1,1,3,2,0,low,1,18
5,1,1,3,0,0,low,2,11
5,3,1,2,0,0,medium,1,10
5,1,1,3,1,0,medium,1,40
9,1,0,2,0,0,medium,1,41
9,1,1,3,0,0,medium,2,5
9,1,0,2,0,0,medium,2,5
3,1,0,1,0,0,low,1,29
7,3,1,3,2,0,low,1,37
3,2,1,2,0,0,low,1,23
4,3,0,2,0,0,low,1,24
9,3,0,1,0,0,low,2,5
6,1,0,2,1,0,low,1,36
8,1,1,4,0,0,low,1,3
8,3,0,0,1,0,low,2,6
7,1,1,2,0,0,low,2,30
7,1,1,3,1,0,low,1,37
1,1,1,2,0,0,medium,2,7
5,1,1,4,0,0,low,2,11
4,3,2,4,0,0,medium,2,24
9,1,0,3,0,0,medium,1,5
9,1,0,2,0,0,low,1,5
5,1,0,2,0,0,low,2,27
6,1,2,3,0,0,low,2,25
8,2,0,2,1,0,low,1,3
5,1,1,4,0,1,low,2,11
2,1,0,1,0,0,low,1,32
3,1,1,4,0,0,low,1,43
9,1,3,4,1,0,low,1,5
9,1,0,2,0,0,medium,2,5
5,1,2,3,0,1,low,1,11
9,2,0,2,0,0,low,1,41
9,1,1,4,0,0,high,2,5
5,3,1,1,1,0,low,1,10
5,3,1,3,0,0,low,1,34
8,1,1,3,0,0,medium,1,6
3,1,0,2,0,0,low,2,43
9,1,2,1,0,0,medium,1,5
1,1,0,3,0,0,high,1,22
8,2,0,2,1,0,low,1,6
7,1,1,3,0,0,low,1,19
9,2,0,2,1,0,low,2,5
5,1,0,3,0,1,low,1,10
3,3,0,1,1,1,low,1,14
9,1,0,3,0,0,low,1,41
9,1,0,2,1,0,medium,2,5
1,1,0,1,1,0,low,2,22
8,1,0,3,0,0,medium,2,6
3,1,0,2,0,2,medium,1,14
1,1,1,3,1,0,medium,2,22
4,1,1,2,1,0,low,1,28
4,3,1,3,0,0,medium,2,16
5,1,0,3,0,0,medium,1,34
5,1,0,2,0,0,medium,1,10
9,1,3,4,1,0,low,2,41
4,1,1,3,0,0,low,1,16
5,1,0,2,0,0,medium,2,40
1,1,0,2,0,0,low,2,7
9,3,1,2,1,0,low,1,41
5,1,0,1,0,0,low,1,10
3,2,1,3,0,0,low,2,15
6,3,0,1,0,0,low,1,36
6,1,1,3,0,0,low,1,1
1,1,1,2,0,0,low,1,33
9,1,1,3,0,0,medium,2,5
5,3,1,2,0,0,low,2,40
5,1,1,3,0,0,low,2,10
5,1,0,3,0,0,medium,2,10
9,1,0,1,0,0,medium,2,5
5,1,0,2,0,0,low,2,11
9,2,0,2,0,0,medium,1,41
5,3,1,4,0,0,low,1,10
5,1,1,3,0,0,low,2,27
6,3,1,2,1,0,low,1,1
5,3,0,1,1,0,low,1,11
5,1,0,1,0,0,medium,1,40
2,1,1,3,1,0,low,2,32
5,1,0,2,0,0,low,2,27
8,1,0,2,0,0,medium,1,3
5,1,0,3,1,0,low,1,10
9,1,1,4,1,0,medium,2,5
5,1,2,3,0,0,medium,2,40
3,1,1,4,0,0,low,1,29
9,1,1,2,1,0,medium,1,5
3,1,2,3,1,0,low,2,29
9,1,1,3,0,0,medium,1,41
9,1,1,2,1,0,low,2,5
9,1,1,4,1,0,medium,1,5
9,3,1,3,0,0,low,2,5
3,1,1,2,1,0,low,1,14
5,1,1,4,0,0,medium,1,11
5,2,1,3,0,0,medium,1,27
9,1,0,2,0,0,low,2,5
9,1,1,5,0,0,low,1,5
5,1,0,1,0,0,medium,1,21
2,1,0,1,0,0,medium,2,26
9,1,0,1,0,0,low,2,5
3,1,0,2,0,0,low,2,23
9,1,0,2,1,0,high,1,5
5,1,1,4,0,0,high,2,27
3,1,1,2,0,0,low,1,15
7,1,0,3,0,0,low,1,37
7,3,0,2,1,0,low,1,4
5,1,2,2,0,0,low,2,27
8,1,1,2,0,0,low,1,3
1,1,1,5,0,0,medium,1,22
5,1,1,2,0,0,low,1,10
7,3,0,1,0,0,low,1,37
8,1,1,3,0,0,medium,2,3
9,3,0,1,0,0,low,2,5
8,1,1,4,0,0,medium,2,6
3,1,1,3,1,0,low,1,15
4,1,1,2,0,0,low,1,17
7,2,1,2,0,0,low,1,37
7,1,1,3,1,0,low,1,37
7,3,0,3,0,0,low,2,37
1,1,0,2,0,0,low,2,20
5,1,0,2,0,0,low,2,11
3,1,1,4,0,0,low,2,29
6,1,1,4,0,0,low,2,1
9,2,0,1,0,0,low,2,5
1,1,2,7,0,0,medium,1,7
5,1,1,3,1,0,low,1,40
5,1,0,2,0,0,medium,1,10
3,3,1,3,0,0,low,2,29
3,1,1,2,0,0,low,2,29
7,3,1,4,1,1,low,1,37
5,1,0,3,0,0,low,1,10
3,1,0,2,0,0,low,1,43
9,1,0,3,0,0,low,1,5
3,2,0,2,0,0,low,2,29
5,1,0,2,0,0,low,1,10
5,3,2,4,0,0,low,1,34
5,1,1,2,1,0,low,2,10
9,1,1,4,0,0,high,2,5
9,3,1,3,0,0,low,1,5
9,1,1,3,0,0,medium,1,5
9,1,0,2,0,0,medium,1,5
7,1,1,2,0,0,low,2,37
7,1,1,4,0,0,low,1,30
6,1,1,3,1,0,low,2,1
5,1,1,4,1,0,low,2,10
9,3,1,2,0,0,low,1,5
2,1,0,2,0,0,low,2,32
9,1,2,3,1,0,medium,2,5
3,1,1,4,0,0,low,2,14
1,1,0,4,1,0,medium,1,22
9,1,1,3,1,0,low,1,5
3,3,0,2,0,0,low,2,14
5,1,0,2,0,0,low,2,11
3,3,0,2,1,0,low,1,29
7,1,0,3,1,0,medium,1,37
4,3,1,2,1,0,low,2,16
9,1,1,2,0,0,medium,2,5
1,1,0,2,0,0,low,2,7
8,1,1,4,0,0,high,1,3
5,1,1,3,0,0,low,2,11
7,3,0,2,1,0,low,2,37
1,1,0,1,0,0,low,1,22
7,3,0,2,0,0,low,1,30
5,1,0,2,0,0,low,1,11
9,1,0,2,0,0,low,1,5
2,1,0,2,1,0,low,1,32
3,3,1,3,0,0,low,2,23
5,2,0,3,0,0,medium,2,40
5,2,0,2,0,0,medium,2,21
9,1,0,2,1,0,medium,2,5
3,2,0,3,1,0,low,1,23
5,1,1,3,1,0,high,1,40
3,3,1,2,0,0,medium,2,23
6,3,0,2,0,0,low,2,25
3,1,0,2,0,0,low,1,43
9,1,0,3,0,0,medium,1,5
9,1,0,1,0,0,low,2,5
6,1,1,3,0,0,low,2,25
5,3,0,2,0,0,low,2,10
9,1,0,0,0,0,low,2,5
9,1,0,1,1,0,low,1,5
3,3,0,2,0,0,low,1,23
8,1,1,3,1,0,medium,1,3
9,3,0,1,0,0,low,2,5
9,1,0,1,0,0,low,1,5
5,1,0,3,0,0,medium,1,21
7,1,0,2,0,0,low,2,37
7,1,0,2,0,0,low,1,37
7,1,2,3,0,0,low,1,37
9,2,1,4,0,0,medium,2,5
5,1,1,3,1,0,low,1,11
2,1,1,4,0,0,low,1,32
